Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Cattle,Offal,Hepatic Scarring,2017-10,Wales,459,11539,15,3.978
Cattle,Offal,Hepatic Scarring,2017-11,Wales,236,11408,16,2.069
Cattle,Offal,Hepatic Scarring,2017-12,Wales,169,8581,15,1.969
Cattle,Offal,Historic Liver Scarring,2017-11,England,1,144593,146,0.001
Cattle,Offal,Hydatid Cysts,2017-10,England,99,135874,145,0.073
Cattle,Offal,Hydatid Cysts,2017-11,England,127,144593,146,0.088
Cattle,Offal,Hydatid Cysts,2017-12,England,118,112835,144,0.105
Cattle,Offal,Hydatid Cysts,2017-10,Wales,4,11539,15,0.035
Cattle,Offal,Hydatid Cysts,2017-11,Wales,4,11408,16,0.035
Cattle,Offal,Hydatid Cysts,2017-12,Wales,4,8581,15,0.047
Cattle,Offal,Liver Abscesses,2017-10,England,7069,135874,145,5.203
Cattle,Offal,Liver Abscesses,2017-11,England,7530,144593,146,5.208
Cattle,Offal,Liver Abscesses,2017-12,England,6338,112835,144,5.617
Cattle,Offal,Liver Abscesses,2017-10,Wales,382,11539,15,3.311
Cattle,Offal,Liver Abscesses,2017-11,Wales,431,11408,16,3.778
Cattle,Offal,Liver Abscesses,2017-12,Wales,381,8581,15,4.44
Cattle,Offal,Lung Abscesses,2017-10,England,1,135874,145,0.001
Cattle,Offal,Lung Abscesses,2017-11,England,26,144593,146,0.018
Cattle,Offal,Lungworm,2017-10,England,190,135874,145,0.14
Cattle,Offal,Lungworm,2017-11,England,139,144593,146,0.096
Cattle,Offal,Lungworm,2017-12,England,47,112835,144,0.042
Cattle,Offal,Lungworm,2017-10,Wales,4,11539,15,0.035
Cattle,Offal,Lungworm,2017-11,Wales,2,11408,16,0.018
Cattle,Offal,Lungworm,2017-12,Wales,1,8581,15,0.012
Cattle,Offal,Other,2017-10,England,9033,135874,145,6.648
Cattle,Offal,Other,2017-11,England,8331,144593,146,5.762
Cattle,Offal,Other,2017-12,England,5931,112835,144,5.256
Cattle,Offal,Other,2017-10,Wales,156,11539,15,1.352
Cattle,Offal,Other,2017-11,Wales,161,11408,16,1.411
Cattle,Offal,Other,2017-12,Wales,152,8581,15,1.771
Cattle,Offal,Pleurisy,2017-10,England,2738,135874,145,2.015
Cattle,Offal,Pleurisy,2017-11,England,2983,144593,146,2.063
Cattle,Offal,Pleurisy,2017-12,England,2054,112835,144,1.82
Cattle,Offal,Pleurisy,2017-10,Wales,39,11539,15,0.338
Cattle,Offal,Pleurisy,2017-11,Wales,47,11408,16,0.412
Cattle,Offal,Pleurisy,2017-12,Wales,63,8581,15,0.734
Cattle,Offal,Pneumonia,2017-10,England,6109,135874,145,4.496
Cattle,Offal,Pneumonia,2017-11,England,6192,144593,146,4.282
Cattle,Offal,Pneumonia,2017-12,England,4578,112835,144,4.057
Cattle,Offal,Pneumonia,2017-10,Wales,301,11539,15,2.609
Cattle,Offal,Pneumonia,2017-11,Wales,218,11408,16,1.911
Cattle,Offal,Pneumonia,2017-12,Wales,212,8581,15,2.471
Cattle,Offal,Pneumonia Mycoplasma Like,2017-11,England,93,144593,146,0.064
Cattle,Offal,Traumatic Pericarditis,2017-10,England,621,135874,145,0.457
Cattle,Offal,Traumatic Pericarditis,2017-11,England,507,144593,146,0.351
Cattle,Offal,Traumatic Pericarditis,2017-12,England,442,112835,144,0.392
Cattle,Offal,Traumatic Pericarditis,2017-10,Wales,13,11539,15,0.113
Cattle,Offal,Traumatic Pericarditis,2017-11,Wales,30,11408,16,0.263
Cattle,Offal,Traumatic Pericarditis,2017-12,Wales,18,8581,15,0.21
Cattle,Total Rejection,Septicaemia/Fever,2017-11,England,1,144593,146,0.001
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-10,England,1,135874,145,0.001
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-11,England,4,144593,146,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-12,England,3,112835,144,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2017-11,Wales,1,11408,16,0.009
Cattle,Total Rejections,Contamination,2017-10,England,27,135874,145,0.02
Cattle,Total Rejections,Contamination,2017-11,England,1,144593,146,0.001
Cattle,Total Rejections,Contamination,2017-12,England,3,112835,144,0.003
Cattle,Total Rejections,Cysticercus bovis (Generalised),2017-12,England,2,112835,144,0.002
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-10,England,146,135874,145,0.107
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-11,England,150,144593,146,0.104
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-12,England,89,112835,144,0.079
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-10,Wales,8,11539,15,0.069
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-11,Wales,10,11408,16,0.088
Cattle,Total Rejections,Generalised Oedema/Emaciation,2017-12,Wales,6,8581,15,0.07
Cattle,Total Rejections,Generalised TB (Suspect),2017-10,England,104,135874,145,0.077
Cattle,Total Rejections,Generalised TB (Suspect),2017-11,England,149,144593,146,0.103
Cattle,Total Rejections,Generalised TB (Suspect),2017-12,England,113,112835,144,0.1
Cattle,Total Rejections,Generalised TB (Suspect),2017-10,Wales,28,11539,15,0.243
Cattle,Total Rejections,Generalised TB (Suspect),2017-11,Wales,16,11408,16,0.14
Cattle,Total Rejections,Generalised TB (Suspect),2017-12,Wales,31,8581,15,0.361
Cattle,Total Rejections,Jaundice,2017-10,England,2,135874,145,0.001
Cattle,Total Rejections,Other,2017-10,England,60,135874,145,0.044
Cattle,Total Rejections,Other,2017-11,England,69,144593,146,0.048
Cattle,Total Rejections,Other,2017-12,England,60,112835,144,0.053
Cattle,Total Rejections,Other,2017-10,Wales,1,11539,15,0.009
Cattle,Total Rejections,Other,2017-11,Wales,1,11408,16,0.009
Cattle,Total Rejections,Processing Fault,2017-11,England,1,144593,146,0.001
Cattle,Total Rejections,Processing Fault,2017-12,England,2,112835,144,0.002
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-10,England,80,135874,145,0.059
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-11,England,58,144593,146,0.04
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-12,England,57,112835,144,0.051
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-10,Wales,12,11539,15,0.104
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-11,Wales,12,11408,16,0.105
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2017-12,Wales,8,8581,15,0.093
Cattle,Total Rejections,Septicaemia / Fever,2017-10,England,128,135874,145,0.094
Cattle,Total Rejections,Septicaemia / Fever,2017-11,England,151,144593,146,0.104
Cattle,Total Rejections,Septicaemia / Fever,2017-12,England,100,112835,144,0.089
Cattle,Total Rejections,Septicaemia / Fever,2017-10,Wales,6,11539,15,0.052
Cattle,Total Rejections,Septicaemia / Fever,2017-11,Wales,20,11408,16,0.175
Cattle,Total Rejections,Septicaemia / Fever,2017-12,Wales,4,8581,15,0.047
