Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2020-05,Wales,3,10296,14,0.029
Cattle,Carcases,Joint Lesions (Incl. Arthritis),2020-06,Wales,7,12226,14,0.057
Cattle,Carcases,Localised Tuberculosis (suspect) *,2020-04,England,10,114574,127,0.009
Cattle,Carcases,Localised Tuberculosis (suspect) *,2020-05,England,13,112022,126,0.012
Cattle,Carcases,Localised Tuberculosis (suspect) *,2020-06,England,8,140827,125,0.006
Cattle,Carcases,Localised Tuberculosis (suspect) *,2020-06,Wales,1,12226,14,0.008
Cattle,Carcases,Other,2020-04,England,1709,114574,127,1.492
Cattle,Carcases,Other,2020-05,England,1503,112022,126,1.342
Cattle,Carcases,Other,2020-06,England,1613,140827,125,1.145
Cattle,Carcases,Other,2020-04,Wales,3,10928,14,0.027
Cattle,Carcases,Other,2020-05,Wales,8,10296,14,0.078
Cattle,Carcases,Other,2020-06,Wales,1,12226,14,0.008
Cattle,Head,Contamination,2020-04,England,1207,114574,127,1.053
Cattle,Head,Contamination,2020-05,England,1222,112022,126,1.091
Cattle,Head,Contamination,2020-06,England,2009,140827,125,1.427
Cattle,Head,Contamination,2020-04,Wales,1,10928,14,0.009
Cattle,Head,Cysticercus bovis,2020-04,England,2,114574,127,0.002
Cattle,Head,Cysticercus bovis,2020-05,England,20,112022,126,0.018
Cattle,Head,Cysticercus bovis,2020-06,England,1,140827,125,0.001
Cattle,Head,Hydatid Cyst,2020-05,England,1,112022,126,0.001
Cattle,Head,Other,2020-04,England,528,114574,127,0.461
Cattle,Head,Other,2020-05,England,578,112022,126,0.516
Cattle,Head,Other,2020-06,England,815,140827,125,0.579
Cattle,Head,Other,2020-04,Wales,40,10928,14,0.366
Cattle,Head,Other,2020-05,Wales,64,10296,14,0.622
Cattle,Head,Other,2020-06,Wales,28,12226,14,0.229
Cattle,Offal,Contamination,2020-04,England,5215,114574,127,4.552
Cattle,Offal,Contamination,2020-05,England,5305,112022,126,4.736
Cattle,Offal,Contamination,2020-06,England,7283,140827,125,5.172
Cattle,Offal,Contamination,2020-04,Wales,192,10928,14,1.757
Cattle,Offal,Contamination,2020-05,Wales,191,10296,14,1.855
Cattle,Offal,Contamination,2020-06,Wales,37,12226,14,0.303
Cattle,Offal,Cysticercus bovis,2020-04,England,11,114574,127,0.01
Cattle,Offal,Cysticercus bovis,2020-05,England,8,112022,126,0.007
Cattle,Offal,Cysticercus bovis,2020-06,England,11,140827,125,0.008
Cattle,Offal,Cysticercus bovis,2020-04,Wales,2,10928,14,0.018
Cattle,Offal,Fluke Immature,2020-04,England,2897,114574,127,2.528
Cattle,Offal,Fluke Immature,2020-05,England,3437,112022,126,3.068
Cattle,Offal,Fluke Immature,2020-06,England,4393,140827,125,3.119
Cattle,Offal,Fluke Immature,2020-04,Wales,104,10928,14,0.952
Cattle,Offal,Fluke Immature,2020-05,Wales,107,10296,14,1.039
Cattle,Offal,Fluke Immature,2020-06,Wales,110,12226,14,0.9
Cattle,Offal,Fluke Mature,2020-04,England,6409,114574,127,5.594
Cattle,Offal,Fluke Mature,2020-05,England,6200,112022,126,5.535
Cattle,Offal,Fluke Mature,2020-06,England,8263,140827,125,5.867
Cattle,Offal,Fluke Mature,2020-04,Wales,764,10928,14,6.991
Cattle,Offal,Fluke Mature,2020-05,Wales,684,10296,14,6.643
Cattle,Offal,Fluke Mature,2020-06,Wales,894,12226,14,7.312
Cattle,Offal,Hepatic Scarring,2020-04,England,1345,114574,127,1.174
Cattle,Offal,Hepatic Scarring,2020-05,England,1432,112022,126,1.278
Cattle,Offal,Hepatic Scarring,2020-06,England,1804,140827,125,1.281
Cattle,Offal,Hepatic Scarring,2020-04,Wales,44,10928,14,0.403
Cattle,Offal,Hepatic Scarring,2020-05,Wales,19,10296,14,0.185
Cattle,Offal,Hepatic Scarring,2020-06,Wales,35,12226,14,0.286
Cattle,Offal,Hydatid Cysts,2020-04,England,45,114574,127,0.039
Cattle,Offal,Hydatid Cysts,2020-05,England,66,112022,126,0.059
Cattle,Offal,Hydatid Cysts,2020-06,England,62,140827,125,0.044
Cattle,Offal,Hydatid Cysts,2020-04,Wales,3,10928,14,0.027
Cattle,Offal,Hydatid Cysts,2020-06,Wales,2,12226,14,0.016
Cattle,Offal,Liver Abscesses,2020-04,England,6092,114574,127,5.317
Cattle,Offal,Liver Abscesses,2020-05,England,5720,112022,126,5.106
Cattle,Offal,Liver Abscesses,2020-06,England,7092,140827,125,5.036
Cattle,Offal,Liver Abscesses,2020-04,Wales,265,10928,14,2.425
Cattle,Offal,Liver Abscesses,2020-05,Wales,310,10296,14,3.011
Cattle,Offal,Liver Abscesses,2020-06,Wales,329,12226,14,2.691
Cattle,Offal,Lungworm,2020-04,England,88,114574,127,0.077
Cattle,Offal,Lungworm,2020-05,England,50,112022,126,0.045
Cattle,Offal,Lungworm,2020-06,England,52,140827,125,0.037
Cattle,Offal,Lungworm,2020-05,Wales,1,10296,14,0.01
Cattle,Offal,Other,2020-04,England,5753,114574,127,5.021
Cattle,Offal,Other,2020-05,England,6537,112022,126,5.835
Cattle,Offal,Other,2020-06,England,9259,140827,125,6.575
Cattle,Offal,Other,2020-04,Wales,85,10928,14,0.778
Cattle,Offal,Other,2020-05,Wales,100,10296,14,0.971
Cattle,Offal,Other,2020-06,Wales,130,12226,14,1.063
Cattle,Offal,Pleurisy,2020-04,England,1757,114574,127,1.534
Cattle,Offal,Pleurisy,2020-05,England,1927,112022,126,1.72
Cattle,Offal,Pleurisy,2020-06,England,2491,140827,125,1.769
Cattle,Offal,Pleurisy,2020-04,Wales,42,10928,14,0.384
Cattle,Offal,Pleurisy,2020-05,Wales,37,10296,14,0.359
Cattle,Offal,Pleurisy,2020-06,Wales,29,12226,14,0.237
Cattle,Offal,Pneumonia,2020-04,England,3795,114574,127,3.312
Cattle,Offal,Pneumonia,2020-05,England,3533,112022,126,3.154
Cattle,Offal,Pneumonia,2020-06,England,4711,140827,125,3.345
Cattle,Offal,Pneumonia,2020-04,Wales,249,10928,14,2.279
Cattle,Offal,Pneumonia,2020-05,Wales,191,10296,14,1.855
Cattle,Offal,Pneumonia,2020-06,Wales,231,12226,14,1.889
Cattle,Offal,Traumatic Pericarditis,2020-04,England,426,114574,127,0.372
Cattle,Offal,Traumatic Pericarditis,2020-05,England,396,112022,126,0.354
Cattle,Offal,Traumatic Pericarditis,2020-06,England,728,140827,125,0.517
Cattle,Offal,Traumatic Pericarditis,2020-04,Wales,25,10928,14,0.229
Cattle,Offal,Traumatic Pericarditis,2020-05,Wales,10,10296,14,0.097
Cattle,Offal,Traumatic Pericarditis,2020-06,Wales,10,12226,14,0.082
Cattle,Total Rejections,Abnormal Odour - Uraemia,2020-05,England,3,112022,126,0.003
Cattle,Total Rejections,Abnormal Odour - Uraemia,2020-06,England,10,140827,125,0.007
Cattle,Total Rejections,Contamination,2020-04,England,2,114574,127,0.002
Cattle,Total Rejections,Contamination,2020-05,England,6,112022,126,0.005
Cattle,Total Rejections,Contamination,2020-06,England,20,140827,125,0.014
Cattle,Total Rejections,Contamination,2020-06,Wales,1,12226,14,0.008
Cattle,Total Rejections,Cysticercus bovis (Generalised),2020-04,England,1,114574,127,0.001
Cattle,Total Rejections,Cysticercus bovis (Generalised),2020-05,England,2,112022,126,0.002
Cattle,Total Rejections,Cysticercus bovis (Generalised),2020-06,England,1,140827,125,0.001
Cattle,Total Rejections,Generalised Oedema/Emaciation,2020-04,England,121,114574,127,0.106
Cattle,Total Rejections,Generalised Oedema/Emaciation,2020-05,England,119,112022,126,0.106
Cattle,Total Rejections,Generalised Oedema/Emaciation,2020-06,England,124,140827,125,0.088
Cattle,Total Rejections,Generalised Oedema/Emaciation,2020-04,Wales,9,10928,14,0.082
Cattle,Total Rejections,Generalised Oedema/Emaciation,2020-05,Wales,6,10296,14,0.058
Cattle,Total Rejections,Generalised Oedema/Emaciation,2020-06,Wales,22,12226,14,0.18
Cattle,Total Rejections,Generalised TB (Suspect),2020-04,England,81,114574,127,0.071
Cattle,Total Rejections,Generalised TB (Suspect),2020-05,England,52,112022,126,0.046
Cattle,Total Rejections,Generalised TB (Suspect),2020-06,England,81,140827,125,0.058
Cattle,Total Rejections,Generalised TB (Suspect),2020-04,Wales,15,10928,14,0.137
Cattle,Total Rejections,Generalised TB (Suspect),2020-05,Wales,38,10296,14,0.369
Cattle,Total Rejections,Generalised TB (Suspect),2020-06,Wales,11,12226,14,0.09
Cattle,Total Rejections,Jaundice,2020-04,England,1,114574,127,0.001
Cattle,Total Rejections,Jaundice,2020-05,England,3,112022,126,0.003
Cattle,Total Rejections,Jaundice,2020-06,England,3,140827,125,0.002
Cattle,Total Rejections,Other,2020-04,England,81,114574,127,0.071
Cattle,Total Rejections,Other,2020-05,England,51,112022,126,0.046
Cattle,Total Rejections,Other,2020-06,England,86,140827,125,0.061
Cattle,Total Rejections,Other,2020-04,Wales,1,10928,14,0.009
Cattle,Total Rejections,Other,2020-05,Wales,1,10296,14,0.01
Cattle,Total Rejections,Other,2020-06,Wales,6,12226,14,0.049
Cattle,Total Rejections,Processing Fault,2020-05,England,1,112022,126,0.001
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2020-04,England,71,114574,127,0.062
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2020-05,England,70,112022,126,0.062
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2020-06,England,77,140827,125,0.055
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2020-04,Wales,12,10928,14,0.11
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2020-05,Wales,5,10296,14,0.049
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2020-06,Wales,10,12226,14,0.082
Cattle,Total Rejections,Septicaemia / Fever,2020-04,England,81,114574,127,0.071
Cattle,Total Rejections,Septicaemia / Fever,2020-05,England,98,112022,126,0.087
Cattle,Total Rejections,Septicaemia / Fever,2020-06,England,99,140827,125,0.07
Cattle,Total Rejections,Septicaemia / Fever,2020-04,Wales,17,10928,14,0.156
Cattle,Total Rejections,Septicaemia / Fever,2020-05,Wales,10,10296,14,0.097
Cattle,Total Rejections,Septicaemia / Fever,2020-06,Wales,18,12226,14,0.147
